,tweet_id,timestamp,source,text,expanded_urls,rating,name,stage,favorite_count,retweet_count,jpg_url,img_num,breed,conf
317,806542213899489280,2016-12-07 16:53:43+00:00,iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11.0,Waffles,,10406,2402,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,Vizsla,0.938617
318,805932879469572096,2016-12-06 00:32:26+00:00,iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12.0,Major,,8414,1958,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian Elkhound,0.657967
319,805826884734976000,2016-12-05 17:31:15+00:00,iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,12.0,Duke,,6687,1867,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian Husky,0.248926
320,805520635690676224,2016-12-04 21:14:20+00:00,iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13.0,Zeke,,5843,1688,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,Malinois,0.643147
321,805487436403003392,2016-12-04 19:02:24+00:00,iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl","https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12.0,Sansa,,8942,2570,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,,0.0
322,805207613751304193,2016-12-04 00:30:29+00:00,iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12.0,Shooter,,7972,1755,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,0.244705
323,804738756058218496,2016-12-02 17:27:25+00:00,iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12.0,Django,,13934,3895,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan Mastiff,0.91579
324,804026241225523202,2016-11-30 18:16:08+00:00,iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13.0,Bo,,45269,16497,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,,0.0
325,803773340896923648,2016-11-30 01:31:12+00:00,iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12.0,Diogi,puppo,10231,2803,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,Miniature Pinscher,0.817066
326,803380650405482500,2016-11-28 23:30:47+00:00,iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12.0,Sonny,,7912,1902,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,,0.0
327,803276597545603072,2016-11-28 16:37:19+00:00,iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11.0,Winston,,10201,2509,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,0.457086
328,802952499103731712,2016-11-27 19:09:28+00:00,iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12.0,Marley,,9163,2053,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,Chow,0.944032
329,802572683846291456,2016-11-26 18:00:13+00:00,iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12.0,Winnie,,9088,2567,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,Golden Retriever,0.610171
330,802323869084381190,2016-11-26 01:31:31+00:00,iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",13.0,Severus,,16496,5952,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4,,0.0
331,802239329049477120,2016-11-25 19:55:35+00:00,iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12.0,Loki,puppo,9236,2680,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo Dog,0.482498
332,801958328846974976,2016-11-25 01:18:59+00:00,iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12.0,Ronnie,,7881,1751,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire Bullterrier,0.327887
333,801538201127157760,2016-11-23 21:29:33+00:00,iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12.0,Wallace,,8368,2113,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,0.550506
334,801167903437357056,2016-11-22 20:58:07+00:00,iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13.0,Milo,,24920,6059,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,Cocker Spaniel,0.74022
335,801115127852503040,2016-11-22 17:28:25+00:00,iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12.0,Bones,pupper,8221,2148,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,Dalmatian,0.823356
336,800751577355128832,2016-11-21 17:23:47+00:00,iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12.0,Mauve,,10746,2858,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,Cocker Spaniel,0.771984
337,800513324630806528,2016-11-21 01:37:04+00:00,iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11.0,Chef,,13364,3049,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,0.8289040000000001
338,800388270626521089,2016-11-20 17:20:08+00:00,iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12.0,Doc,floofer,11342,2871,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,Golden Retriever,0.35986
339,800141422401830912,2016-11-20 00:59:15+00:00,iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13.0,Peaches,,15546,2599,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,Golden Retriever,0.938048
340,799757965289017345,2016-11-18 23:35:32+00:00,iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13.0,Sobe,doggo,8536,2211,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border Collie,0.442534
341,799422933579902976,2016-11-18 01:24:14+00:00,iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12.0,Longfellow,,8201,1967,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,Miniature Pinscher,0.58363
342,799297110730567681,2016-11-17 17:04:16+00:00,iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11.0,Jeffrey,,10065,2819,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,Malamute,0.985028
343,799063482566066176,2016-11-17 01:35:54+00:00,iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11.0,Mister,,8204,2513,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk Terrier,0.334436
344,798933969379225600,2016-11-16 17:01:16+00:00,iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12.0,Iroh,,13320,4565,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian Husky,0.703224
345,798925684722855936,2016-11-16 16:28:21+00:00,iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11.0,Shadow,,7628,1472,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West Highland White Terrier,0.539463
346,798209839306514432,2016-11-14 17:03:50+00:00,iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13.0,Cooper,,10612,2613,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,0.524583
347,797545162159308800,2016-11-12 21:02:38+00:00,iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12.0,Cassie,,14806,4970,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,0.954089
348,797236660651966464,2016-11-12 00:36:46+00:00,iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12.0,Pancake,,20307,6728,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,Collie,0.767005
349,796865951799083009,2016-11-11 00:03:42+00:00,iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12.0,Tyr,,7822,1956,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan,0.8391290000000001
350,796759840936919040,2016-11-10 17:02:03+00:00,iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11.0,Romeo,,12053,3101,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American Staffordshire Terrier,0.463996
351,796387464403357696,2016-11-09 16:22:22+00:00,iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12.0,Snicku,,11189,4238,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,0.461164
352,796149749086875649,2016-11-09 00:37:46+00:00,iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11.0,Ruby,,32818,14582,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,Golden Retriever,0.600276
353,796080075804475393,2016-11-08 20:00:55+00:00,iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12.0,Yogi,,8603,2361,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,Chow,0.973846
354,796031486298386433,2016-11-08 16:47:50+00:00,iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13.0,Daisy,,11000,3789,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,Golden Retriever,0.893775
355,795400264262053889,2016-11-06 22:59:35+00:00,iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12.0,Brody,,10236,2939,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,Golden Retriever,0.925494
356,795076730285391872,2016-11-06 01:33:58+00:00,iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11.0,Bailey,,16484,5548,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,,0.0
357,794926597468000259,2016-11-05 15:37:24+00:00,iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12.0,Mack,,10423,2359,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,Toy Poodle,0.0376618
358,794332329137291264,2016-11-04 00:15:59+00:00,iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12.0,Nimbus,,9746,2737,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,0.988307
359,794205286408003585,2016-11-03 15:51:10+00:00,iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14.0,Laika,pupper,9385,3390,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,,0.0
360,793962221541933056,2016-11-02 23:45:19+00:00,iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12.0,Maximus,,17127,4991,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador Retriever,0.8616510000000001
361,793845145112371200,2016-11-02 16:00:06+00:00,iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13.0,Clark,,9390,1909,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old English Sheepdog,0.7652770000000001
362,793601777308463104,2016-11-01 23:53:02+00:00,iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12.0,Dobby,,8125,1662,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,Miniature Pinscher,0.538981
363,793500921481273345,2016-11-01 17:12:16+00:00,iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12.0,Fiona,,10859,2426,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,Golden Retriever,0.326122
364,793286476301799424,2016-11-01 03:00:09+00:00,iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13.0,Moreton,,25021,9358,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan Hound,0.274637
365,793271401113350145,2016-11-01 02:00:14+00:00,iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12.0,Dave,,8855,2440,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian Husky,0.231695
366,793241302385262592,2016-11-01 00:00:38+00:00,iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13.0,Tucker,,10707,3367,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,Golden Retriever,0.559308
367,793226087023144960,2016-10-31 23:00:11+00:00,iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11.0,Juno,,10011,2932,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,Wire-Haired Fox Terrier,0.456047
368,793210959003287553,2016-10-31 22:00:04+00:00,iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10.0,Maude,,9091,2856,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,French Bulldog,0.0187591
369,793195938047070209,2016-10-31 21:00:23+00:00,iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12.0,Lily,puppo,15559,5746,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador Retriever,0.654762
370,793180763617361921,2016-10-31 20:00:05+00:00,iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11.0,Newt,,7064,2044,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland Terrier,0.266824
371,793165685325201412,2016-10-31 19:00:10+00:00,iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12.0,Benji,,9574,2851,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,Golden Retriever,0.946224
372,793150605191548928,2016-10-31 18:00:14+00:00,iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11.0,Nida,,6284,1739,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian Greyhound,0.193869
373,793120401413079041,2016-10-31 16:00:13+00:00,iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11.0,Robin,,12894,4002,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador Retriever,0.7249439999999999
374,792883833364439040,2016-10-31 00:20:11+00:00,iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12.0,Bailey,,11510,4359,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,Standard Poodle,8.31451e-05
375,792773781206999040,2016-10-30 17:02:53+00:00,iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12.0,Monster,,7487,1709,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire Terrier,0.912804
376,792394556390137856,2016-10-29 15:55:58+00:00,iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12.0,BeBe,,13686,4386,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,Cocker Spaniel,0.746387
377,792050063153438720,2016-10-28 17:07:05+00:00,iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11.0,Remus,,7275,1842,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,Komondor,0.942856
378,791406955684368384,2016-10-26 22:31:36+00:00,iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12.0,Levi,,13358,4207,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,0.972629
379,791312159183634433,2016-10-26 16:14:55+00:00,iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12.0,Mabel,,8946,2591,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,Miniature Pinscher,0.892925
380,790987426131050500,2016-10-25 18:44:32+00:00,iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12.0,Misty,,9995,2179,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,Cocker Spaniel,0.349195
381,790946055508652032,2016-10-25 16:00:09+00:00,iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12.0,Betty,puppo,16928,4782,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,Golden Retriever,0.245773
382,790698755171364864,2016-10-24 23:37:28+00:00,iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12.0,Mosby,,8361,1968,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese Mountain Dog,0.996541
383,790581949425475584,2016-10-24 15:53:19+00:00,iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11.0,Duke,,21008,7307,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,Malinois,0.000152999
